OID_,OBJECTID,GEO_ID,TYPE_DESC,SCODE_NAME,LCODE_NAME,NAME
822,963,963.000000000000000,CGSP, ,3005,EAST HIGHLAND CREEK WATERCOURSE
823,965,965.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
824,1453,1453.000000000000000,CGSP, ,3012,HUMBER RIVER WATERCOURSE
825,1260,1260.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
826,1314,1314.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
827,1315,1315.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
828,1318,1318.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
829,1365,1365.000000000000000,CGSP, ,355182,MORNINGSIDE PARK
830,1366,1366.000000000000000,CGSP, ,355182,MORNINGSIDE PARK
831,1367,1367.000000000000000,CGSP, ,3022,SCARBOROUGH HYDRO GREEN SPACE
832,1374,1374.000000000000000,CGSP, ,354136,BLACK CREEK PARKLAND
833,775,775.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
834,892,892.000000000000000,CGSP, ,354066,TORONTO ISLANDS - ISLAND PARK
835,1403,1403.000000000000000,CGSP, ,354465,SYLVAN PARK - GATES GULLY
836,1148,1148.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
837,1237,1237.000000000000000,CGSP, ,3011,THORNCLIFFE ALLOTMENT GARDENS
838,1375,1375.000000000000000,CGSP, ,355182,MORNINGSIDE PARK
839,1378,1378.000000000000000,CGSP, ,3022,SCARBOROUGH HYDRO GREEN SPACE
840,1197,1197.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
841,1198,1198.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
842,1200,1200.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
843,978,978.000000000000000,CGSP, ,3004,DOWNSVIEW PARK
844,979,979.000000000000000,CGSP, ,354306,FINCH - ISLINGTON PARK
845,981,981.000000000000000,CGSP, ,3004,DOWNSVIEW PARK
846,894,894.000000000000000,CGSP, ,354066,TORONTO ISLANDS - ISLAND PARK
847,1208,1208.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
848,913,913.000000000000000,CGSP, ,5012,SCARBORO GOLF AND COUNTRY CLUB
849,916,916.000000000000000,CGSP, ,5010,ROSEDALE GOLF CLUB
850,917,917.000000000000000,CGSP, ,5009,OAKDALE GOLF AND COUNTRY CLUB
851,919,919.000000000000000,CGSP, ,5004,FLEMINGDON PARK GOLF CLUB
852,921,921.000000000000000,CGSP, ,5016,WESTON GOLF AND COUNTRY CLUB
853,1004,1004.000000000000000,CGSP, ,354540,CEDARVALE PARK
854,1218,1218.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
855,1219,1219.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
856,1220,1220.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
857,1222,1222.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
858,1223,1223.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
859,935,935.000000000000000,CGSP, ,355346,ROUGE PARK
860,936,936.000000000000000,CGSP, ,355346,ROUGE PARK
861,982,982.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
862,983,983.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
863,1239,1239.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
864,1296,1296.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
865,1297,1297.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
866,1209,1209.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
867,1211,1211.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
868,1213,1213.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
869,1214,1214.000000000000000,CGSP, ,354140,WEST HUMBER PARKLAND
870,1452,1452.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
871,1006,1006.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
872,1007,1007.000000000000000,CGSP, ,354540,CEDARVALE PARK
873,1146,1146.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
874,1184,1184.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
875,1185,1185.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
876,1186,1186.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
877,1298,1298.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
878,1299,1299.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
879,1244,1244.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
880,1245,1245.000000000000000,CGSP, ,3003,EAST YORK HYDRO GREEN SPACE
881,1246,1246.000000000000000,CGSP, ,354045,TAYLOR CREEK PARK
882,1247,1247.000000000000000,CGSP, ,354045,TAYLOR CREEK PARK
883,1248,1248.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
884,1458,1458.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
885,1470,1470.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
886,610,610.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
887,663,663.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
888,1259,1259.000000000000000,CGSP, ,3003,EAST YORK HYDRO GREEN SPACE
889,72,72.000000000000000,CGSP, ,4047,LAKESHORE PSYCHIATRIC HOSPITAL CEMETERY
890,956,956.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
891,957,957.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
892,959,959.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
893,960,960.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
894,1341,1341.000000000000000,CGSP, ,3024,TORONTO ZOO
895,1342,1342.000000000000000,CGSP, ,3024,TORONTO ZOO
896,1310,1310.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
897,1311,1311.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
898,1312,1312.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
899,1313,1313.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
900,1187,1187.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
901,967,967.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
902,968,968.000000000000000,CGSP, ,354185,WOODSWORTH GREENBELT
903,1140,1140.000000000000000,CGSP, ,354738,EAST DON PARKLAND
904,1141,1141.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
905,1142,1142.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
906,1099,1099.000000000000000,CGSP, ,355346,ROUGE PARK
907,1100,1100.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
908,990,990.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
909,991,991.000000000000000,CGSP, ,3009,RIDGE PARK RETENTION POND
910,993,993.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
911,994,994.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
912,1278,1278.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
913,1280,1280.000000000000000,CGSP, ,354189,WOOLNER PARK
914,1281,1281.000000000000000,CGSP, ,3012,TORONTO HYDRO GREEN SPACE
915,1284,1284.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
916,1285,1285.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
917,1168,1168.000000000000000,CGSP, ,354387,MAXWELL PARK
918,1169,1169.000000000000000,CGSP, ,354164,WILLOWFIELD GARDENS PARK
919,1170,1170.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
920,1451,1451.000000000000000,CGSP, ,353493,CP-PS LEAD
921,1357,1357.000000000000000,CGSP, ,355346,ROUGE PARK
922,1358,1358.000000000000000,CGSP, ,355346,ROUGE PARK
923,1359,1359.000000000000000,CGSP, ,3022,SCARBOROUGH HYDRO GREEN SPACE
924,1361,1361.000000000000000,CGSP, ,357696,MILITARY TRAIL TRAFFIC ISLAND
925,1143,1143.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
926,1144,1144.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
927,1079,1079.000000000000000,CGSP, ,355346,ROUGE PARK
928,1081,1081.000000000000000,CGSP, ,355346,ROUGE PARK
929,1082,1082.000000000000000,CGSP, ,355346,ROUGE PARK
930,995,995.000000000000000,CGSP, ,354262,CRAWFORD - JONES MEMORIAL PARK
931,1034,1034.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
932,1035,1035.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
933,1036,1036.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
934,1234,1234.000000000000000,CGSP, ,3003,EAST YORK HYDRO GREEN SPACE
935,1286,1286.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
936,1287,1287.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
937,1288,1288.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
938,1171,1171.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
939,1172,1172.000000000000000,CGSP, ,354387,MAXWELL PARK
940,1173,1173.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
941,1044,1044.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
942,1045,1045.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
943,1046,1046.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
944,1047,1047.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
945,945,945.000000000000000,CGSP, ,355346,ROUGE PARK
946,1083,1083.000000000000000,CGSP, ,355346,ROUGE PARK
947,1175,1175.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
948,1176,1176.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
949,1177,1177.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
950,1178,1178.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
951,1179,1179.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
952,1048,1048.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
953,1001,1001.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
954,1002,1002.000000000000000,CGSP, ,354540,CEDARVALE PARK
955,1491,1491.000000000000000,CGSP, ,355346,ROUGE PARK
956,1058,1058.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
957,1059,1059.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
958,1061,1061.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
959,946,946.000000000000000,CGSP, ,355346,ROUGE PARK
960,1430,1430.000000000000000,CGSP, ,3013,LAKEFRONT OPEN LANDS
961,1431,1431.000000000000000,CGSP, ,3013,LAKEFRONT OPEN LANDS
962,1433,1433.000000000000000,CGSP, ,3017,NORDHEIMER RAVINE
963,1434,1434.000000000000000,CGSP, ,3017,NORDHEIMER RAVINE
964,1138,1138.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
965,1225,1225.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
966,1226,1226.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
967,1228,1228.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
968,1304,1304.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
969,1305,1305.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
970,1062,1062.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
971,1063,1063.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
972,1064,1064.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
973,1065,1065.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
974,1066,1066.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
975,73,73.000000000000000,CGSP, ,4046,CHRIST CHURCH ST.JAMES MEMORIAL GARDEN AND CEMETERY
976,1164,1164.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
977,1343,1343.000000000000000,CGSP, ,354854,GOLDHAWK PARK
978,1344,1344.000000000000000,CGSP, ,3024,TORONTO ZOO
979,1345,1345.000000000000000,CGSP, ,3024,TORONTO ZOO
980,1347,1347.000000000000000,CGSP, ,3021,ROUGE RIVER WATERCOURSE
981,1348,1348.000000000000000,CGSP, ,3023,STAINES ROAD RETENTION POND
982,1404,1404.000000000000000,CGSP, ,354465,SYLVAN PARK - GATES GULLY
983,1241,1241.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
984,986,986.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
985,987,987.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
986,1307,1307.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
987,997,997.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
988,998,998.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
989,999,999.000000000000000,CGSP, ,354404,NORTH MIMICO VALLEY PARK
990,1000,1000.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
991,4306425,1556.000000000000000,CGSP,1556,1556,UPPER ROUGE TRAIL PARK
992,4306379,121.000000000000000,CGSP,121,121,BOTANY HILL PARK
993,4306380,31604.000000000000000,CGSP,31604,31604,PARKDALE COMMUNITY RECREATION CENTRE - Building Grounds
994,4306381,44783.000000000000000,CGSP,44783,44783,CHARLOTTETOWN JUNIOR ELEMENTARY SCHOOL - Building Grounds
995,4306495,886.000000000000000,CGSP,886,886,RON WATSON PARK
996,4306496,69.000000000000000,CGSP,69,69,BAYVIEW ARENA PARK
997,4306497,1432.000000000000000,CGSP,1432,1432,GREEN MEADOWS PARK - NORTH YORK
998,4306498,859.000000000000000,CGSP,859,859,CANADIAN UKRAINIAN MEMORIAL PARK
999,4306499,316.000000000000000,CGSP,316,316,EAST TORONTO ATHLETIC FIELD
1000,4306500,801.000000000000000,CGSP,801,801,ROXBOROUGH PARKETTE
1001,4306295,1914.000000000000000,CGSP,1914,1914,POWER ST - OPEN GREEN SPACE
1002,4306296,41063.000000000000000,CGSP,41063,41063,MACKENZIE HOUSE - Building Grounds
1003,4306297,1226.000000000000000,CGSP,1226,1226,CASTLEFIELD PARKETTE
1004,4306298,31607.000000000000000,CGSP,31607,31607,S.H. ARMSTRONG COMMUNITY CENTRE - Building Grounds
1005,4306299,2043.000000000000000,CGSP,2043,2043,YORKWOODS LIBRARY - Building Grounds
1006,4306300,2107.000000000000000,CGSP,2107,2107,VICTORIA VILLAGE LIBRARY - Building Grounds
1007,4306443,575.000000000000000,CGSP,575,575,KENNEDY PARKETTE
1008,4306444,396.000000000000000,CGSP,396,396,GARDEN AVENUE PARKETTE
1009,4306445,375.000000000000000,CGSP,375,375,FLEMINGDON PARK
1010,4306446,783.000000000000000,CGSP,783,783,OLD SHEPPARD PARK
1011,4306447,1446.000000000000000,CGSP,1446,1446,OLIVE SQUARE PARK
1012,4306272,1365.000000000000000,CGSP,1365,1365,JANE ST - ST CLAIR AVE
1013,4306273,1253.000000000000000,CGSP,1253,1253,CUDWORTH PL CUL-DE-SAC
1014,4306274,747.000000000000000,CGSP,747,747,MURISON PARK
1015,4306275,277.000000000000000,CGSP,277,277,DIANA PARK
1016,4306276,743.000000000000000,CGSP,743,743,MUIR PARK
1017,4306277,31536.000000000000000,CGSP,31536,31536,BOB ABATE COMMUNITY RECREATION CENTRE - Building Grounds
1018,4306343,995.000000000000000,CGSP,995,995,STANLEY AVENUE PARK
1019,4306370,971.000000000000000,CGSP,971,971,SOUTH HUMBER PARK
1020,4306371,1031.000000000000000,CGSP,1031,1031,THE GORE
1021,4306429,59836.000000000000000,CGSP,59836,59836,TRCA LANDS ( 75)
1022,4306430,223.000000000000000,CGSP,223,223,COMMANDER PARK
1023,4306431,487.000000000000000,CGSP,487,487,HIGHLAND CREEK PARKETTE
1024,4306486,635.000000000000000,CGSP,635,635,LISSOM PARK
1025,1302,1302.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
1026,1362,1362.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1027,1369,1369.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1028,1372,1372.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1029,1382,1382.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1030,1401,1401.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1031,1406,1406.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1032,1407,1407.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1033,4306344,939.000000000000000,CGSP,939,939,SEVEN OAKS PARK
1034,4306345,1392.000000000000000,CGSP,1392,1392,LEAVENWORTH PARKETTE
1035,4306346,1333.000000000000000,CGSP,1333,1333,THE GREEN PINES CUL-DE-SAC
1036,4306347,796.000000000000000,CGSP,796,796,PALACE PIER PARK
1037,4306432,265.000000000000000,CGSP,265,265,DEBELL LANE PARKETTE
1038,4306433,1532.000000000000000,CGSP,1532,1532,TAM HEATHER COUNTRY CLUB GROUNDS
1039,4306434,59733.000000000000000,CGSP,59733,59733,TRCA LANDS ( 32)
1040,4306435,797.000000000000000,CGSP,797,797,PANORAMA PARK
1041,4306481,194.000000000000000,CGSP,194,194,CHESTER LE PARK
1042,4307322,331.000000000000000,CGSP,331,331,EGLINTON RAVINE PARK
1043,4306762,986.000000000000000,CGSP,986,986,ST. JAMES TOWN WEST PARK
1044,1050,1050.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1045,1468,1468.000000000000000,CGSP, ,3008,ETOBICOKE HYDRO GREEN SPACE
1046,1471,1471.000000000000000,CGSP, ,354617,CLIFF LUMSDON PARK
1047,4306407,751.000000000000000,CGSP,751,751,NEILSON PARK - SCARBOROUGH
1048,4306408,150.000000000000000,CGSP,150,150,CANMORE PARK
1049,4306409,143.000000000000000,CGSP,143,143,BURROWS HALL PARK
1050,4306482,187.000000000000000,CGSP,187,187,CHARTLAND PARK
1051,4306483,248.000000000000000,CGSP,248,248,CUMMER PARK
1052,4306484,1000.000000000000000,CGSP,1000,1000,STEPHEN LEACOCK PARK
1053,4306485,46682.000000000000000,CGSP,46682,46682,BONSPIEL PARK
1054,4306304,1384.000000000000000,CGSP,1384,1384,LAKE CRESCENT ROAD END PARKETTE
1055,4306382,1470.000000000000000,CGSP,1470,1470,PROGRESS AVENUE PARK
1056,4306383,28024.000000000000000,CGSP,28024,28024,HIGHLAND CREEK SPORTS PAD
1057,4306384,940.000000000000000,CGSP,940,940,SHALLMAR PARKETTE
1058,4306385,1050.000000000000000,CGSP,1050,1050,TOTTENHAM PARKETTE
1059,4306386,760.000000000000000,CGSP,760,760,NORTH AGINCOURT PARK
1060,1102,1102.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
1061,1189,1189.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
1062,1109,1109.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
1063,1009,1009.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1064,4306487,59826.000000000000000,CGSP,59826,59826,TRCA LANDS ( 65)
1065,4306488,367.000000000000000,CGSP,367,367,FERGY BROWN PARK
1066,4306489,1430.000000000000000,CGSP,1430,1430,NEVILLE PARK BLVD RAVINE
1067,4306490,59837.000000000000000,CGSP,59837,59837,TRCA LANDS ( 76)
1068,4306305,355.000000000000000,CGSP,355,355,FAIRFIELD PARK
1069,4306306,31547.000000000000000,CGSP,31547,31547,FAIRFIELD SENIORS' CENTRE - Building Grounds
1070,4306307,402.000000000000000,CGSP,402,402,GEORGE CHATER PARKETTE
1071,4306308,11628.000000000000000,CGSP,11628,11628,LAMBTON HOUSE - Building Grounds
1072,4306302,348.000000000000000,CGSP,348,348,ETIENNE BRULE PARK
1073,4306303,59824.000000000000000,CGSP,59824,59824,TRCA LANDS ( 63)
1074,4306472,27843.000000000000000,CGSP,27843,27843,PORT UNION COMMUNITY RECREATION CENTRE
1075,4306473,823.000000000000000,CGSP,823,823,PLEASANTVIEW PARK
1076,4306474,218.000000000000000,CGSP,218,218,COLONEL DANFORTH PARK
1077,4306475,59718.000000000000000,CGSP,59718,59718,TRCA LANDS ( 17)
1078,4306476,59719.000000000000000,CGSP,59719,59719,TRCA LANDS ( 18)
1079,4306477,59720.000000000000000,CGSP,59720,59720,TRCA LANDS ( 19)
1080,4306222,32662.000000000000000,CGSP,32662,32662,EXHIBITION PLACE YARD - Building Grounds
1081,4306223,31842.000000000000000,CGSP,31842,31842,RIVERCREST PUBLIC SCHOOL - Building Grounds
1082,1013,1013.000000000000000,CGSP, ,355360,RUNNEYMEDE LANDS
1083,1014,1014.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1084,1015,1015.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1085,1016,1016.000000000000000,CGSP, ,355360,RUNNEYMEDE LANDS
1086,4306278,43202.000000000000000,CGSP,43202,43202,MABERLEY PARKETTE
1087,4306279,42747.000000000000000,CGSP,42747,42747,JAMES S. BELL JUNIOR MIDDLE SCHOOL - Building Grounds
1088,4306280,35982.000000000000000,CGSP,35982,35982,GENERAL MERCER SCHOOL - Building Grounds
1089,4306281,31569.000000000000000,CGSP,31569,31569,KEELE COMMUNITY CENTRE - Building Grounds
1090,4306349,589.000000000000000,CGSP,589,589,KITCHENER PARK
1091,4306372,24942.000000000000000,CGSP,24942,24942,TORONTO ISLANDS - SNUG ISLAND
1092,4306373,31506.000000000000000,CGSP,31506,31506,BROWN PUBLIC SCHOOL  AND CITY COMMUNITY CENTRE - Building Grounds
1093,4306375,11933.000000000000000,CGSP,11933,11933,OLD CITY HALL - Building Grounds
1094,4306315,662.000000000000000,CGSP,662,662,MAGWOOD PARK
1095,4306316,434.000000000000000,CGSP,434,434,GRAFTON AVENUE PARK
1096,4306317,1361.000000000000000,CGSP,1361,1361,ISLINGTON PIONEER CEMETERY
1097,4306318,219.000000000000000,CGSP,219,219,COLONEL SAMUEL SMITH PARK
1098,1303,1303.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
1099,1483,1483.000000000000000,CGSP, ,355346,ROUGE PARK
1100,1484,1484.000000000000000,CGSP, ,355346,ROUGE PARK
1101,4306350,34.000000000000000,CGSP,34,34,ANCASTER PARK
1102,4306351,176.000000000000000,CGSP,176,176,CHAMPLAIN PARKETTE
1103,4306352,657.000000000000000,CGSP,657,657,MARY HARKER PARK
1104,4306353,192.000000000000000,CGSP,192,192,CHELTENHAM PARK
1105,4306354,28984.000000000000000,CGSP,28984,28984,ETOBICOKE CIVIC CENTRE
1106,4306437,1893.000000000000000,CGSP,1893,1893,OAKDALE VILLAGE PARK
1107,4306449,750.000000000000000,CGSP,750,750,NEILSON PARK - ETOBICOKE
1108,4306450,198.000000000000000,CGSP,198,198,CHURCHILL HEIGHTS PARK
1109,4306451,1353.000000000000000,CGSP,1353,1353,HORSHAM PARKETTE
1110,4306448,45462.000000000000000,CGSP,45462,45462,REGENT PARK COMMUNITY CENTRE - Building Grounds
1111,1051,1051.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1112,1052,1052.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1113,1053,1053.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1114,1054,1054.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1115,4306413,952.000000000000000,CGSP,952,952,SILVERVIEW PARK
1116,4306414,624.000000000000000,CGSP,624,624,LESLIE PARK
1117,4306415,753.000000000000000,CGSP,753,753,NEWTONBROOK PARK
1118,4306416,488.000000000000000,CGSP,488,488,HIGHLAND HEIGHTS PARK
1119,4306410,962.000000000000000,CGSP,962,962,SKYMARK PARK
1120,4306411,582.000000000000000,CGSP,582,582,KING'S MILL PARK
1121,4306412,1054.000000000000000,CGSP,1054,1054,TRAYMORE PARK
1122,1056,1056.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1123,1415,1415.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1124,1449,1449.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1125,1190,1190.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
1126,4306491,918.000000000000000,CGSP,918,918,SANDOWN PARK
1127,4306492,1266.000000000000000,CGSP,1266,1266,HUBBARD PARK
1128,4306494,450.000000000000000,CGSP,450,450,GUSTAV PARKETTE
1129,4306469,356.000000000000000,CGSP,356,356,FAIRGLEN PARK
1130,4306470,737.000000000000000,CGSP,737,737,MORNINGSIDE PARK
1131,4306471,1297.000000000000000,CGSP,1297,1297,FAIRCHILD PARKETTE
1132,1192,1192.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
1133,951,951.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1134,953,953.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1135,954,954.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1136,1292,1292.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
1137,1293,1293.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
1138,1294,1294.000000000000000,CGSP, ,354681,DAVID CROMBIE PARK
1139,4306282,31549.000000000000000,CGSP,31549,31549,FRANKLAND COMMUNITY CENTRE - Building Grounds
1140,4306283,31556.000000000000000,CGSP,31556,31556,JENNER JEAN-MARIE COMMUNITY CENTRE - Building Grounds
1141,4306284,36622.000000000000000,CGSP,36622,36622,CRESTWOOD COLLEGE - Building Grounds
1142,4306285,31523.000000000000000,CGSP,31523,31523,ISLINGTON SENIORS' CENTRE - Building Grounds
1143,4306286,31668.000000000000000,CGSP,31668,31668,MOOREDALE HOUSE - Building Grounds
1144,4306287,31514.000000000000000,CGSP,31514,31514,WEST MALL OUTDOOR POOL BUILDING - Building Grounds
1145,4306288,1517.000000000000000,CGSP,1517,1517,SPRINGHURST PARKETTE
1146,4306289,212.000000000000000,CGSP,212,212,CLOVERDALE PARK
1147,4306309,11804.000000000000000,CGSP,11804,11804,MEADOWVALE PUBLIC SCHOOL - Building Grounds
1148,4306310,59847.000000000000000,CGSP,59847,59847,TRCA LANDS ( 86)
1149,1295,1295.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
1150,1435,1435.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
1151,4306311,31553.000000000000000,CGSP,31553,31553,WATERFRONT NEIGHBOURHOOD CENTRE - Building Grounds
1152,1437,1437.000000000000000,CGSP, ,3009,FALLINGBROOK ROAD SLOPES
1153,1439,1439.000000000000000,CGSP, ,3020,ROSEDALE RAVINE LANDS
